Date,Energy Source,Value,Generation (TWh)
2009-08-01,Gas and Other Fossil,227528.6,227.5286
2009-08-01,Hydro,37935.740000000005,37.93574
2009-08-01,"Hydro, Bioenergy and Other Renewables",50782.73,50.78273
2009-08-01,Nuclear,144489.2,144.4892
2009-08-01,Other Fossil,9049.5,9.0495
2009-08-01,Other Renewables,2929.14,2.92914
2009-08-01,Renewables,61944.26,61.94426
2009-08-01,Solar,232.59,0.23259
2009-08-01,Total Generation,760483.0,760.483
2009-08-01,Wind,10928.94,10.92894
2009-08-01,Wind and Solar,11161.53,11.16153
2009-09-01,Bioenergy,9123.82,9.12382
2009-09-01,Clean,187019.26,187.01926
2009-09-01,Coal,274289.25,274.28925
2009-09-01,Fossil,465875.5,465.8755
2009-09-01,Gas,184253.25999999998,184.25325999999998
2009-09-01,Gas and Other Fossil,191586.25,191.58625
2009-09-01,Hydro,34021.340000000004,34.02134
2009-09-01,"Hydro, Bioenergy and Other Renewables",46024.229999999996,46.024229999999996
2009-09-01,Nuclear,131503.58,131.50358
2009-09-01,Other Fossil,7332.99,7.33299
2009-09-01,Other Renewables,2879.07,2.87907
2009-09-01,Renewables,55515.68,55.51568
2009-09-01,Solar,190.0,0.19
2009-09-01,Total Generation,652894.76,652.89476
2009-09-01,Wind,9301.45,9.30145
2009-09-01,Wind and Solar,9491.45,9.49145
2009-10-01,Bioenergy,9130.53,9.13053
2009-10-01,Clean,180412.37,180.41236999999998
2009-10-01,Coal,279911.13,279.91113
2009-10-01,Fossil,432599.71,432.59971
2009-10-01,Gas,145205.44999999998,145.20544999999998
2009-10-01,Gas and Other Fossil,152688.58000000002,152.68858000000003
2009-10-01,Hydro,38611.899999999994,38.61189999999999
2009-10-01,"Hydro, Bioenergy and Other Renewables",50607.06,50.60706
2009-10-01,Nuclear,116041.86,116.04186
2009-10-01,Other Fossil,7483.13,7.48313
2009-10-01,Other Renewables,2864.63,2.86463
2009-10-01,Renewables,64370.51,64.37051
2009-10-01,Solar,136.2,0.1362
2009-10-01,Total Generation,613012.08,613.01208
2009-10-01,Wind,13627.25,13.62725
2009-10-01,Wind and Solar,13763.45,13.76345
2009-11-01,Bioenergy,9242.44,9.24244
2009-11-01,Clean,185533.83,185.53383
2009-11-01,Coal,273619.19,273.61919
2009-11-01,Fossil,406640.52999999997,406.64052999999996
2009-11-01,Gas,126570.25,126.57025
2009-11-01,Gas and Other Fossil,133021.34,133.02134
2009-11-01,Hydro,41356.33,41.35633
2009-11-01,"Hydro, Bioenergy and Other Renewables",53564.25,53.56425
2009-11-01,Nuclear,118138.41,118.13841000000001
2009-11-01,Other Fossil,6451.09,6.45109
2009-11-01,Other Renewables,2965.48,2.96548
2009-11-01,Renewables,67395.42,67.39542
2009-11-01,Solar,80.8,0.0808
2009-11-01,Total Generation,592174.36,592.17436
2009-11-01,Wind,13750.37,13.75037
2009-11-01,Wind and Solar,13831.17,13.83117
2009-12-01,Bioenergy,9530.99,9.53099
2009-12-01,Clean,216696.23,216.69623
2009-12-01,Coal,332868.05,332.86805
2009-12-01,Fossil,482871.86,482.87185999999997
2009-12-01,Gas,143179.22,143.17922000000002
2009-12-01,Gas and Other Fossil,150003.81,150.00381
2009-12-01,Hydro,48692.64,48.69264
2009-12-01,"Hydro, Bioenergy and Other Renewables",61421.23,61.42123
2009-12-01,Nuclear,141420.44999999998,141.42045
2009-12-01,Other Fossil,6824.59,6.82459
2009-12-01,Other Renewables,3197.6,3.1976
2009-12-01,Renewables,75275.78,75.27578
2009-12-01,Solar,42.43,0.04243
2009-12-01,Total Generation,699568.0900000001,699.5680900000001
2009-12-01,Wind,13812.12,13.81212
2009-12-01,Wind and Solar,13854.550000000001,13.854550000000001
2010-01-01,Bioenergy,9257.86,9.25786
2010-01-01,Clean,214783.89,214.78389
2010-01-01,Coal,346640.33,346.64033
2010-01-01,Fossil,505206.19,505.20619
2010-01-01,Gas,148344.87,148.34487
2010-01-01,Gas and Other Fossil,158565.85,158.56585
2010-01-01,Hydro,43636.270000000004,43.63627
2010-01-01,"Hydro, Bioenergy and Other Renewables",55916.840000000004,55.91684
2010-01-01,Nuclear,145138.67,145.13867000000002
2010-01-01,Other Fossil,10220.98,10.220979999999999
2010-01-01,Other Renewables,3022.71,3.02271
2010-01-01,Renewables,69645.22,69.64522
2010-01-01,Solar,19.729999999999997,0.019729999999999998
2010-01-01,Total Generation,719990.0700000001,719.9900700000001
2010-01-01,Wind,13708.65,13.70865
2010-01-01,Wind and Solar,13728.38,13.72838
2010-02-01,Bioenergy,8553.6,8.553600000000001
2010-02-01,Clean,193175.81999999998,193.17582
2010-02-01,Coal,306088.26,306.08826
2010-02-01,Fossil,444455.54,444.45554
2010-02-01,Gas,132395.68,132.39568
2010-02-01,Gas and Other Fossil,138367.28,138.36728
2010-02-01,Hydro,40478.35,40.47835
2010-02-01,"Hydro, Bioenergy and Other Renewables",51755.72,51.755720000000004
2010-02-01,Nuclear,130490.74,130.49074000000002
2010-02-01,Other Fossil,5971.6,5.9716000000000005
2010-02-01,Other Renewables,2723.7700000000004,2.7237700000000005
2010-02-01,Renewables,62685.08,62.68508
2010-02-01,Solar,65.65,0.06565
2010-02-01,Total Generation,637631.36,637.63136
2010-02-01,Wind,10863.71,10.86371
2010-02-01,Wind and Solar,10929.36,10.92936
2010-03-01,Bioenergy,9363.89,9.36389
2010-03-01,Clean,200107.19,200.10719
2010-03-01,Coal,288811.23,288.81122999999997
2010-03-01,Fossil,422239.7,422.2397
2010-03-01,Gas,126860.71,126.86071000000001
2010-03-01,Gas and Other Fossil,133428.46,133.42846
2010-03-01,Hydro,41122.14,41.12214
2010-03-01,"Hydro, Bioenergy and Other Renewables",53507.590000000004,53.50759
2010-03-01,Nuclear,129269.43,129.26943
2010-03-01,Other Fossil,6567.75,6.56775
2010-03-01,Other Renewables,3021.56,3.02156
2010-03-01,Renewables,70837.76000000001,70.83776
2010-03-01,Solar,152.01,0.15200999999999998
2010-03-01,Total Generation,622346.88,622.34688
2010-03-01,Wind,17178.16,17.17816
2010-03-01,Wind and Solar,17330.17,17.33017
2010-04-01,Bioenergy,8980.48,8.98048
2010-04-01,Clean,184354.45,184.35445
2010-04-01,Coal,253903.77000000002,253.90377
2010-04-01,Fossil,389506.31,389.50631
2010-04-01,Gas,129286.93999999999,129.28694
2010-04-01,Gas and Other Fossil,135602.54,135.60254
2010-04-01,Hydro,37522.729999999996,37.522729999999996
2010-04-01,"Hydro, Bioenergy and Other Renewables",49378.85,49.37885
2010-04-01,Nuclear,115222.12,115.22211999999999
2010-04-01,Other Fossil,6315.599999999999,6.3156
2010-04-01,Other Renewables,2875.64,2.8756399999999998
2010-04-01,Renewables,69132.33,69.13233
2010-04-01,Solar,224.56,0.22456
2010-04-01,Total Generation,573860.76,573.86076
2010-04-01,Wind,19528.92,19.52892
2010-04-01,Wind and Solar,19753.48,19.75348
2010-05-01,Bioenergy,8939.17,8.93917
2010-05-01,Clean,212236.74000000002,212.23674000000003
2010-05-01,Coal,286545.01,286.54501
2010-05-01,Fossil,441729.0,441.729
2010-05-01,Gas,147328.43,147.32843
2010-05-01,Gas and Other Fossil,155183.99,155.18399
2010-05-01,Hydro,49276.950000000004,49.27695000000001
2010-05-01,"Hydro, Bioenergy and Other Renewables",61218.62,61.21862
2010-05-01,Nuclear,133316.72,133.31672
2010-05-01,Other Fossil,7855.56,7.8555600000000005
2010-05-01,Other Renewables,3002.5,3.0025
2010-05-01,Renewables,78920.02,78.92002000000001
2010-05-01,Solar,306.34,0.30634
2010-05-01,Total Generation,653965.74,653.96574
2010-05-01,Wind,17395.06,17.39506
2010-05-01,Wind and Solar,17701.4,17.701400000000003
2010-06-01,Bioenergy,9440.98,9.44098
2010-06-01,Clean,224215.18,224.21518
2010-06-01,Coal,330982.95,330.98295
2010-06-01,Fossil,525067.12,525.06712
2010-06-01,Gas,184536.85,184.53685000000002
2010-06-01,Gas and Other Fossil,194084.18,194.08418
2010-06-01,Hydro,58764.21,58.76421
2010-06-01,"Hydro, Bioenergy and Other Renewables",71163.54000000001,71.16354000000001
2010-06-01,Nuclear,136602.63,136.60263
2010-06-01,Other Fossil,9547.33,9.54733
2010-06-01,Other Renewables,2958.35,2.95835
2010-06-01,Renewables,87612.55,87.61255
2010-06-01,Solar,352.11,0.35211000000000003
2010-06-01,Total Generation,749282.31,749.28231
2010-06-01,Wind,16096.900000000001,16.0969
2010-06-01,Wind and Solar,16449.01,16.449009999999998
2010-07-01,Bioenergy,9896.529999999999,9.896529999999998
2010-07-01,Clean,218446.13,218.44613
2010-07-01,Coal,359201.0,359.201
2010-07-01,Fossil,598608.02,598.60802
2010-07-01,Gas,229248.37,229.24837
2010-07-01,Gas and Other Fossil,239407.03,239.40703
2010-07-01,Hydro,47919.369999999995,47.919369999999994
2010-07-01,"Hydro, Bioenergy and Other Renewables",60848.619999999995,60.84862
2010-07-01,Nuclear,143826.95,143.82695
2010-07-01,Other Fossil,10158.66,10.15866
2010-07-01,Other Renewables,3032.72,3.03272
2010-07-01,Renewables,74619.18000000001,74.61918000000001
2010-07-01,Solar,322.76,0.32276
2010-07-01,Total Generation,817054.16,817.05416
2010-07-01,Wind,13447.800000000001,13.4478
2010-07-01,Wind and Solar,13770.560000000001,13.770560000000001
2010-08-01,Bioenergy,9921.84,9.92184
2010-08-01,Clean,208871.93,208.87193
2010-08-01,Coal,355490.65,355.49065
2010-08-01,Fossil,607067.3200000001,607.0673200000001
2010-08-01,Gas,242301.64,242.30164000000002
2010-08-01,Gas and Other Fossil,251576.67,251.57667
2010-08-01,Hydro,39037.91,39.037910000000004
2010-08-01,"Hydro, Bioenergy and Other Renewables",52040.369999999995,52.040369999999996
2010-08-01,Nuclear,143148.23,143.14823
2010-08-01,Other Fossil,9275.03,9.275030000000001
2010-08-01,Other Renewables,3080.62,3.0806199999999997
2010-08-01,Renewables,65723.7,65.7237
2010-08-01,Solar,312.78,0.31277999999999995
2010-08-01,Total Generation,815939.25,815.93925
2010-08-01,Wind,13370.550000000001,13.370550000000001
2010-08-01,Wind and Solar,13683.33,13.68333
2010-09-01,Bioenergy,9463.51,9.46351
2010-09-01,Clean,199292.67,199.29267000000002
2010-09-01,Coal,297491.36,297.49136
2010-09-01,Fossil,490990.06,490.99005999999997
2010-09-01,Gas,186008.35,186.00835
2010-09-01,Gas and Other Fossil,193498.7,193.4987
2010-09-01,Hydro,33687.85,33.68785
2010-09-01,"Hydro, Bioenergy and Other Renewables",46064.15,46.06415
2010-09-01,Nuclear,138742.38,138.74238
2010-09-01,Other Fossil,7490.35,7.49035
2010-09-01,Other Renewables,2912.79,2.9127899999999998
2010-09-01,Renewables,60550.29,60.550290000000004
2010-09-01,Solar,275.16,0.27516
2010-09-01,Total Generation,690282.73,690.28273
2010-09-01,Wind,14210.98,14.21098
2010-09-01,Wind and Solar,14486.14,14.486139999999999
2010-10-01,Bioenergy,9099.62,9.099620000000002
2010-10-01,Clean,188038.53,188.03853
2010-10-01,Coal,264539.68,264.53968
2010-10-01,Fossil,426253.82,426.25382
2010-10-01,Gas,155476.66,155.47666
2010-10-01,Gas and Other Fossil,161714.13,161.71413
2010-10-01,Hydro,34490.56,34.490559999999995
2010-10-01,"Hydro, Bioenergy and Other Renewables",46498.369999999995,46.498369999999994
2010-10-01,Nuclear,125501.68000000001,125.50168000000001
2010-10-01,Other Fossil,6237.47,6.23747
2010-10-01,Other Renewables,2908.1899999999996,2.9081899999999994
2010-10-01,Renewables,62536.85,62.53685
2010-10-01,Solar,150.87,0.15087
2010-10-01,Total Generation,614292.34,614.29234
2010-10-01,Wind,15887.61,15.88761
2010-10-01,Wind and Solar,16038.48,16.03848
2010-11-01,Bioenergy,9411.09,9.41109
2010-11-01,Clean,195552.87,195.55286999999998
2010-11-01,Coal,270370.09,270.37009
2010-11-01,Fossil,415235.85000000003,415.23585
2010-11-01,Gas,138453.13,138.45313000000002
2010-11-01,Gas and Other Fossil,144865.75999999998,144.86575999999997
2010-11-01,Hydro,38189.08,38.189080000000004
2010-11-01,"Hydro, Bioenergy and Other Renewables",50593.659999999996,50.59365999999999
2010-11-01,Nuclear,125310.42,125.31042
2010-11-01,Other Fossil,6412.63,6.41263
2010-11-01,Other Renewables,2993.4900000000002,2.9934900000000004
2010-11-01,Renewables,70242.45,70.24244999999999
2010-11-01,Solar,153.6,0.1536
2010-11-01,Total Generation,610788.72,610.78872
2010-11-01,Wind,19495.190000000002,19.49519
2010-11-01,Wind and Solar,19648.79,19.64879
2010-12-01,Bioenergy,9850.18,9.85018
2010-12-01,Clean,223835.16999999998,223.83516999999998
2010-12-01,Coal,334516.18,334.51618
2010-12-01,Fossil,498619.19,498.61919
2010-12-01,Gas,155146.65,155.14665
2010-12-01,Gas and Other Fossil,164103.01,164.10301
2010-12-01,Hydro,45278.44,45.27844
2010-12-01,"Hydro, Bioenergy and Other Renewables",58261.16,58.261160000000004
2010-12-01,Nuclear,147366.61,147.36660999999998
2010-12-01,Other Fossil,8956.36,8.95636
2010-12-01,Other Renewables,3132.54,3.13254
2010-12-01,Renewables,76468.56,76.46856
2010-12-01,Solar,88.78999999999999,0.08879
2010-12-01,Total Generation,722454.36,722.45436
2010-12-01,Wind,18118.61,18.11861
2010-12-01,Wind and Solar,18207.4,18.2074
2011-01-01,Bioenergy,9609.52,9.60952
2011-01-01,Clean,225194.53999999998,225.19454
2011-01-01,Coal,341605.35000000003,341.60535000000004
2011-01-01,Fossil,497920.47000000003,497.92047
2011-01-01,Gas,148508.68999999997,148.50868999999997
2011-01-01,Gas and Other Fossil,156315.12,156.31512
2011-01-01,Hydro,49743.79,49.743790000000004
2011-01-01,"Hydro, Bioenergy and Other Renewables",62528.4,62.528400000000005
2011-01-01,Nuclear,145485.61,145.48560999999998
2011-01-01,Other Fossil,7806.429999999999,7.80643
2011-01-01,Other Renewables,3175.0899999999997,3.1750899999999995
2011-01-01,Renewables,79708.93000000001,79.70893000000001
2011-01-01,Solar,79.56,0.07956
2011-01-01,Total Generation,723115.01,723.11501
2011-01-01,Wind,17100.969999999998,17.100969999999997
2011-01-01,Wind and Solar,17180.53,17.180529999999997
2011-02-01,Bioenergy,8727.39,8.72739
2011-02-01,Clean,209731.03999999998,209.73103999999998
2011-02-01,Coal,276622.33,276.62233000000003
2011-02-01,Fossil,414573.02,414.57302000000004
2011-02-01,Gas,131847.94,131.84794
2011-02-01,Gas and Other Fossil,137950.68,137.95068
2011-02-01,Hydro,47437.15,47.43715
2011-02-01,"Hydro, Bioenergy and Other Renewables",59079.17,59.07917
2011-02-01,Nuclear,129578.16,129.57816
2011-02-01,Other Fossil,6102.74,6.10274
2011-02-01,Other Renewables,2914.63,2.9146300000000003
2011-02-01,Renewables,80152.87999999999,80.15288
2011-02-01,Solar,170.6,0.1706
2011-02-01,Total Generation,624304.0499999999,624.30405
2011-02-01,Wind,20903.11,20.90311
2011-02-01,Wind and Solar,21073.71,21.07371
2011-03-01,Bioenergy,9291.19,9.29119
2011-03-01,Clean,226650.74,226.65073999999998
2011-03-01,Coal,269690.48,269.69048
2011-03-01,Fossil,408392.48,408.39248
2011-03-01,Gas,131894.27,131.89426999999998
2011-03-01,Gas and Other Fossil,138702.01,138.70201
2011-03-01,Hydro,61571.52,61.57152
2011-03-01,"Hydro, Bioenergy and Other Renewables",73993.65000000001,73.99365
2011-03-01,Nuclear,131323.19,131.32319
2011-03-01,Other Fossil,6807.74,6.80774
2011-03-01,Other Renewables,3130.94,3.13094
2011-03-01,Renewables,95327.55,95.32755
2011-03-01,Solar,244.60999999999999,0.24461
2011-03-01,Total Generation,635043.23,635.04323
2011-03-01,Wind,21089.289999999997,21.08929
2011-03-01,Wind and Solar,21333.9,21.3339
2011-04-01,Bioenergy,8600.97,8.60097
2011-04-01,Clean,207219.63,207.21963
2011-04-01,Coal,248976.5,248.9765
2011-04-01,Fossil,396068.88,396.06888
2011-04-01,Gas,140057.97,140.05797
2011-04-01,Gas and Other Fossil,147092.38,147.09238
2011-04-01,Hydro,61457.44,61.457440000000005
2011-04-01,"Hydro, Bioenergy and Other Renewables",72953.59,72.95358999999999
2011-04-01,Nuclear,109094.67,109.09467
2011-04-01,Other Fossil,7034.41,7.03441
2011-04-01,Other Renewables,2895.18,2.89518
2011-04-01,Renewables,98124.96,98.12496
2011-04-01,Solar,328.0,0.328
2011-04-01,Total Generation,603288.51,603.28851
2011-04-01,Wind,24843.37,24.84337
2011-04-01,Wind and Solar,25171.37,25.17137
2011-05-01,Bioenergy,8715.050000000001,8.715050000000002
2011-05-01,Clean,214051.78000000003,214.05178000000004
2011-05-01,Coal,274203.17,274.20317
2011-05-01,Fossil,431569.48000000004,431.56948000000006
2011-05-01,Gas,150485.59,150.48559
2011-05-01,Gas and Other Fossil,157366.31,157.36631
2011-05-01,Hydro,64340.08,64.34008
2011-05-01,"Hydro, Bioenergy and Other Renewables",76100.31,76.10031
2011-05-01,Nuclear,114025.79000000001,114.02579000000001
2011-05-01,Other Fossil,6880.72,6.88072
2011-05-01,Other Renewables,3045.18,3.0451799999999998
2011-05-01,Renewables,100025.99,100.02599000000001
2011-05-01,Solar,381.35,0.38135
2011-05-01,Total Generation,645621.26,645.62126
2011-05-01,Wind,23544.33,23.544330000000002
2011-05-01,Wind and Solar,23925.68,23.92568
2011-06-01,Bioenergy,9723.44,9.72344
2011-06-01,Clean,228712.96,228.71295999999998
2011-06-01,Coal,316110.47,316.11046999999996
2011-06-01,Fossil,504738.06,504.73806
2011-06-01,Gas,181382.2,181.3822
2011-06-01,Gas and Other Fossil,188627.59,188.62759
2011-06-01,Hydro,63168.24,63.16824
2011-06-01,"Hydro, Bioenergy and Other Renewables",75757.04,75.75703999999999
2011-06-01,Nuclear,130540.26,130.54026
2011-06-01,Other Fossil,7245.39,7.24539
2011-06-01,Other Renewables,2865.36,2.86536
2011-06-01,Renewables,98172.7,98.17269999999999
2011-06-01,Solar,445.55,0.44555
2011-06-01,Total Generation,733451.02,733.45102
2011-06-01,Wind,21970.11,21.970110000000002
2011-06-01,Wind and Solar,22415.66,22.41566
2011-07-01,Bioenergy,10103.35,10.10335
2011-07-01,Clean,234320.41999999998,234.32041999999998
2011-07-01,Coal,353171.61,353.17161
2011-07-01,Fossil,600661.5599999999,600.6615599999999
2011-07-01,Gas,239247.16,239.24716
2011-07-01,Gas and Other Fossil,247489.94,247.48994
2011-07-01,Hydro,61153.97,61.15397
2011-07-01,"Hydro, Bioenergy and Other Renewables",74271.20999999999,74.27121
2011-07-01,Nuclear,144689.72,144.68972
2011-07-01,Other Fossil,8242.779999999999,8.242779999999998
2011-07-01,Other Renewables,3013.8900000000003,3.0138900000000004
2011-07-01,Renewables,89630.7,89.63069999999999
2011-07-01,Solar,382.2,0.3822
2011-07-01,Total Generation,834981.97,834.9819699999999
2011-07-01,Wind,14977.289999999999,14.977289999999998
2011-07-01,Wind and Solar,15359.49,15.35949
2011-08-01,Bioenergy,10152.32,10.15232
2011-08-01,Clean,221431.44,221.43144
2011-08-01,Coal,342561.05,342.56104999999997
2011-08-01,Fossil,589497.2,589.4971999999999
2011-08-01,Gas,239711.6,239.7116
2011-08-01,Gas and Other Fossil,246936.15,246.93615
2011-08-01,Hydro,50142.5,50.1425
2011-08-01,"Hydro, Bioenergy and Other Renewables",63348.84,63.348839999999996
2011-08-01,Nuclear,142677.1,142.6771
2011-08-01,Other Fossil,7224.55,7.22455
2011-08-01,Other Renewables,3054.02,3.05402
2011-08-01,Renewables,78754.34,78.75434
2011-08-01,Solar,458.32,0.45832
2011-08-01,Total Generation,810928.64,810.92864
2011-08-01,Wind,14947.18,14.94718
2011-08-01,Wind and Solar,15405.5,15.4055
2011-09-01,Bioenergy,9535.09,9.53509
2011-09-01,Clean,201845.05,201.84505
2011-09-01,Coal,281882.29000000004,281.88229
2011-09-01,Fossil,471870.22,471.87021999999996
2011-09-01,Gas,183478.17,183.47817
2011-09-01,Gas and Other Fossil,189987.93,189.98793
2011-09-01,Hydro,41588.41,41.58841
2011-09-01,"Hydro, Bioenergy and Other Renewables",54037.840000000004,54.03784
2011-09-01,Nuclear,133697.73,133.69773
2011-09-01,Other Fossil,6509.76,6.50976
2011-09-01,Other Renewables,2914.34,2.91434
2011-09-01,Renewables,68147.31999999999,68.14732
2011-09-01,Solar,371.43,0.37143
2011-09-01,Total Generation,673715.27,673.71527
2011-09-01,Wind,13738.05,13.73805
2011-09-01,Wind and Solar,14109.480000000001,14.109480000000001
2011-10-01,Bioenergy,9169.73,9.16973
2011-10-01,Clean,198641.41,198.64141
2011-10-01,Coal,253253.94,253.25394
2011-10-01,Fossil,417354.31,417.35431
2011-10-01,Gas,157638.43,157.63843
2011-10-01,Gas and Other Fossil,164100.37,164.10037
2011-10-01,Hydro,38373.69,38.37369
2011-10-01,"Hydro, Bioenergy and Other Renewables",50598.91,50.598910000000004
2011-10-01,Nuclear,126673.96,126.67396000000001
2011-10-01,Other Fossil,6461.94,6.461939999999999
2011-10-01,Other Renewables,3055.49,3.05549
2011-10-01,Renewables,71967.45000000001,71.96745000000001
2011-10-01,Solar,317.69,0.31769
2011-10-01,Total Generation,615995.72,615.99572
2011-10-01,Wind,21050.85,21.050849999999997
2011-10-01,Wind and Solar,21368.54,21.36854
2011-11-01,Bioenergy,9544.56,9.544559999999999
2011-11-01,Clean,207084.27000000002,207.08427000000003
2011-11-01,Coal,242925.43,242.92543
2011-11-01,Fossil,400230.47000000003,400.23047
2011-11-01,Gas,150882.63999999998,150.88263999999998
2011-11-01,Gas and Other Fossil,157305.04,157.30504000000002
